taxonKey,scientificName,rank,taxonomicStatus,kingdom,includes
2443339,Canis lupus,SUBSPECIES,ACCEPTED,Animalia,NA
7272439,Canis lupus,SUBSPECIES,ACCEPTED,Animalia,NA
9405036,Canis lupus,SUBSPECIES,ACCEPTED,Animalia,NA
9454901,Canis lupus,SUBSPECIES,ACCEPTED,Animalia,NA
7223276,Canis lupus,SUBSPECIES,ACCEPTED,Animalia,NA
4123394,Canis lupus,SUBSPECIES,ACCEPTED,Animalia,NA
4132112,Canis lupus,SUBSPECIES,ACCEPTED,Animalia,NA
5825913,Canis lupus,SUBSPECIES,ACCEPTED,Animalia,NA
8257857,Canis lupus,SUBSPECIES,ACCEPTED,Animalia,NA
7066596,Canis lupus,SUBSPECIES,ACCEPTED,Animalia,NA
2444141,Canis lupus,SUBSPECIES,ACCEPTED,Animalia,NA
7070211,Canis lupus,SUBSPECIES,ACCEPTED,Animalia,NA
4271356,Canis lupus,SUBSPECIES,ACCEPTED,Animalia,NA
7652364,Canis lupus,SUBSPECIES,ACCEPTED,Animalia,NA
7358677,Canis lupus,SUBSPECIES,ACCEPTED,Animalia,NA
7267492,Canis lupus,SUBSPECIES,ACCEPTED,Animalia,NA
7068379,Canis lupus,SUBSPECIES,ACCEPTED,Animalia,NA
2453882,Canis lupus,SUBSPECIES,ACCEPTED,Animalia,NA
8421432,Canis lupus familiaris,NA,NA,NA,NA
5602664,Canna generalis,SPECIES,ACCEPTED,Plantae,5602664: Canna generalis L.H.Bailey
7529533,Canna hybrida,SPECIES,ACCEPTED,Plantae,NA
6308164,Canna indica,NA,NA,NA,NA
5361880,Cannabis sativa,SPECIES,ACCEPTED,Plantae,5361880: Cannabis sativa L.
1623354,Capitites ramulosa,SPECIES,ACCEPTED,Animalia,NA
5178052,Caprella equilibra,SPECIES,ACCEPTED,Animalia,NA
5178057,Caprella mutica,SPECIES,ACCEPTED,Animalia,"5178057: Caprella mutica Schurin, 1935"
2932944,Capsicum annuum,SPECIES,ACCEPTED,Plantae,2932944: Capsicum annuum L.
4470640,Carabus rutilans,SPECIES,ACCEPTED,Animalia,NA
2480989,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
3170878,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
6449041,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
2202786,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
2974921,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
7225712,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
8257546,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
7293222,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
7230699,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
2444221,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
5548011,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
2161467,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
2914404,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
7308335,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
5365494,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
9462721,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
7323834,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
3746867,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
8925248,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
3935202,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
10948891,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
3802956,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
2653392,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
5545159,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
7455425,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
7226776,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
4925890,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
6164210,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
4932232,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
9391215,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
9508942,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
3040999,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
5359402,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
7295374,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
4274443,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
4270675,Caracara plancus,SPECIES,ACCEPTED,Animalia,NA
7308043,Caracara plancus cheriway,NA,NA,NA,NA
2943190,Caragana arborescens,SPECIES,ACCEPTED,Plantae,NA
3967193,Caragana halodendron,SPECIES,ACCEPTED,Plantae,NA
4286942,Carassius auratus,SPECIES,ACCEPTED,Animalia,"7193629: Carassius auratus auratus | 4286942: Carassius auratus (Linnaeus, 1758)"
2366634,Carassius gibelio,SPECIES,ACCEPTED,Animalia,"2366634: Carassius gibelio (Bloch, 1782)"
1411953,Carausius morosus,SPECIES,ACCEPTED,Animalia,NA
3046015,Cardamine corymbosa,SPECIES,ACCEPTED,Plantae,3046015: Cardamine corymbosa Hook.f.
3045803,Cardamine graeca,SPECIES,ACCEPTED,Plantae,3045803: Cardamine graeca L.
3690997,Cardamine occulta,SPECIES,ACCEPTED,Plantae,3692264: Cardamine hamiltonii G.Don | 3690997: Cardamine occulta Hornem.
3046092,Cardamine parviflora,SPECIES,ACCEPTED,Plantae,3046092: Cardamine parviflora L.
2490384,Cardinalis cardinalis,SPECIES,ACCEPTED,Animalia,"2490384: Cardinalis cardinalis (Linnaeus, 1758)"
3189935,Cardiospermum grandiflorum,SPECIES,ACCEPTED,Plantae,NA
3189939,Cardiospermum halicacabum,SPECIES,ACCEPTED,Plantae,3189939: Cardiospermum halicacabum L.
3114643,Carduus acanthoides,SPECIES,ACCEPTED,Plantae,3114643: Carduus acanthoides L.
3114679,Carduus hamulosus,SPECIES,ACCEPTED,Plantae,3114679: Carduus hamulosus Ehrh.
9448191,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,9448191: Carduus nutans subsp. leiophyllus (Petrovic) Arènes
5586656,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
7358677,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
7225471,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
8782549,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
7323906,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
4048052,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
7420522,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
4035024,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
6085036,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
7226794,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
10966302,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
4132112,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
5347854,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
7267492,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
7323341,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
6076279,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
4123394,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
10948891,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
5587240,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
7323251,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
2161467,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
2914404,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
3935202,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
3047633,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
3065244,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
4132902,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
7230699,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
4036350,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
2473221,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
7219988,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
5659657,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
6420901,Carduus nutans,SUBSPECIES,ACCEPTED,Plantae,NA
7358677,Carduus nutans leiophyllus,NA,NA,NA,NA
3114667,Carduus pycnocephalus,SPECIES,ACCEPTED,Plantae,3114667: Carduus pycnocephalus L.
8419625,Carduus theriotii,NA,NA,NA,NA
4210773,Carduus vivariensis,SPECIES,ACCEPTED,Plantae,4210773: Carduus vivariensis Jord.
3047633,Carex agastachys,NA,NA,NA,NA
2722380,Carex crawfordii,SPECIES,ACCEPTED,Plantae,2722380: Carex crawfordii Fernald
2432063,Carex crus-corvi,NA,NA,NA,NA
7594735,Carex curvata,SPECIES,ACCEPTED,Plantae,NA
2726360,Carex grayi,SPECIES,ACCEPTED,Plantae,2726360: Carex grayi J.Carey
2722973,Carex loliacea,SPECIES,ACCEPTED,Plantae,2722973: Carex loliacea L.
2723271,Carex melanostachya,SPECIES,ACCEPTED,Plantae,2723271: Carex melanostachya M.Bieb. ex Willd.
2722515,Carex morrowii,SPECIES,ACCEPTED,Plantae,2722515: Carex morrowii Boott
7227181,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,6311523: Carex muricata subsp. lamprocarpa (Wallr.) Celak. | 7227181: Carex muricata subsp. muricata
9405036,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
7853188,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
5548724,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
3042889,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
8257546,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
7753114,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
7358677,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
2202786,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
7298085,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
3663237,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
8338571,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
2445496,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
7415922,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
7225471,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
7225712,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
7267631,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
4132902,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
5581279,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
6308164,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
3922770,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
3065244,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
2284443,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
5652131,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
7323251,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
3746867,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
6432925,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
7740944,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
10948891,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
7277946,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
10966302,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
6411098,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
6427623,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
4194303,Carex muricata,SUBSPECIES,ACCEPTED,Plantae,NA
8389446,Carex muricata muricata,NA,NA,NA,NA
2726538,Carex muskingumensis,SPECIES,ACCEPTED,Plantae,2726538: Carex muskingumensis Schwein.
2149847,Carex plantaginea,NA,NA,NA,NA
2726539,Carex scoparia,SPECIES,ACCEPTED,Plantae,2726539: Carex scoparia Schkuhr ex Willd.
2727875,Carex secalina,SPECIES,ACCEPTED,Plantae,2727875: Carex secalina Willd. ex Wahlenb.
2728060,Carex vulpinoidea,SPECIES,ACCEPTED,Plantae,2728060: Carex vulpinoidea Michx.
1998599,Cariblatta lutea,SPECIES,ACCEPTED,Animalia,NA
3084842,Carpobrotus edulis,SPECIES,ACCEPTED,Plantae,3084842: Carpobrotus edulis (L.) N.E.Br.
2494514,Carpodacus roseus,SPECIES,ACCEPTED,Animalia,"2494514: Carpodacus roseus (Pallas, 1776)"
7690055,Carpodacus sibiricus,SPECIES,ACCEPTED,Animalia,"7690055: Carpodacus sibiricus (Pallas, 1773)"
2927296,Carpophilus obsoletus,NA,NA,NA,NA
2157278,Carrichtera annua,NA,NA,NA,NA
3138230,Carthamus lanatus,SPECIES,ACCEPTED,Plantae,3138230: Carthamus lanatus L.
3138327,Carthamus tinctorius,SPECIES,ACCEPTED,Plantae,3138327: Carthamus tinctorius L.
7308640,Caryopteris incana,SPECIES,ACCEPTED,Plantae,7308640: Caryopteris incana (Thunb. ex Houtt.) Miq.
3125765,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
7267492,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
2444141,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
3757050,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
4219118,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
7332517,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
7415922,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
4925890,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
6076279,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
6432925,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
7308335,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
3023671,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
6313049,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
6409536,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
7421129,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
7222255,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
7224069,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
7266343,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
7222196,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
8991514,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
3065244,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
5365494,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
9405036,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
8782549,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
6157050,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
10755213,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
7409013,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
6157026,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
4090836,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
5659657,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
2284443,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
10948891,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
7277946,Caryopteris incana,SPECIES,ACCEPTED,Plantae,NA
7225712,Caryopteris incana x mongholica,NA,NA,NA,NA
5333294,Castanea sativa,SPECIES,ACCEPTED,Plantae,5333294: Castanea sativa Mill. | 5333296: Castanea vulgaris Lam.
2439838,Castor canadensis,SPECIES,ACCEPTED,Animalia,"2439838: Castor canadensis Kuhl, 1820"
3172615,Catalpa bignonioides,SPECIES,ACCEPTED,Plantae,3172615: Catalpa bignonioides Walter
4926977,Catalpa erubescens,SPECIES,ACCEPTED,Plantae,NA
3172613,Catalpa ovata,SPECIES,ACCEPTED,Plantae,3172613: Catalpa ovata G.Don
3134867,Catananche caerulea,SPECIES,ACCEPTED,Plantae,3134867: Catananche caerulea L.
3034523,Caucalis platycarpos,SPECIES,ACCEPTED,Plantae,3034523: Caucalis platycarpos L.
5219702,Cavia porcellus,SPECIES,ACCEPTED,Animalia,NA
3916499,Caylusea abyssinica,SPECIES,ACCEPTED,Plantae,3916499: Caylusea abyssinica (Fresen.) Fisch. & C.A.Mey.
3875113,Ceanothus delilianus,SPECIES,DOUBTFUL,Plantae,NA
5284702,Cedrus atlantica,SPECIES,ACCEPTED,Plantae,NA
5284698,Cedrus deodara,SPECIES,ACCEPTED,Plantae,NA
3169169,Celastrus orbiculatus,SPECIES,ACCEPTED,Plantae,3169169: Celastrus orbiculatus Thunb.
3085196,Celosia cristata,SPECIES,ACCEPTED,Plantae,3085196: Celosia cristata L.
2984492,Celtis australis,SPECIES,ACCEPTED,Plantae,NA
5671747,Cenchrus alopecuroides,SPECIES,ACCEPTED,Plantae,2706156: Pennisetum alopecuroides (L.) Spreng. | 5671589: Cenchrus purpurascens Thunb. | 5671747: Cenchrus alopecuroides (L.) Thunb.
5289739,Cenchrus echinatus,SPECIES,ACCEPTED,Plantae,5289739: Cenchrus echinatus L.
5828216,Cenchrus flaccidus,SPECIES,ACCEPTED,Plantae,2706137: Pennisetum flaccidum Griseb. | 5828216: Cenchrus flaccidus (Griseb.) Morrone
5290192,Cenchrus longisetus,SPECIES,ACCEPTED,Plantae,NA
5289731,Cenchrus longispinus,SPECIES,ACCEPTED,Plantae,5289731: Cenchrus longispinus (Hack.) Fernald
6068804,Cenchrus petiolaris,SPECIES,ACCEPTED,Plantae,NA
6157026,Cenchrus spinifex,NA,NA,NA,NA
4207403,Centaurea adami,SPECIES,ACCEPTED,Plantae,NA
3128166,Centaurea aspera,SPECIES,ACCEPTED,Plantae,3128166: Centaurea aspera L.
3127691,Centaurea benedicta,SPECIES,ACCEPTED,Plantae,3127691: Centaurea benedicta (L.) L.
3128279,Centaurea calocephala,SPECIES,ACCEPTED,Plantae,NA
3089549,Centaurea depressa,SPECIES,ACCEPTED,Plantae,NA
3128962,Centaurea diffusa,SPECIES,ACCEPTED,Plantae,3128962: Centaurea diffusa Lam.
3129010,Centaurea diluta,SPECIES,ACCEPTED,Plantae,3129010: Centaurea diluta Aiton | 4207003: Centaurea algeriensis Durand & Coss.
4987920,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
7222196,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
5831060,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
2914404,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
3047147,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
2457378,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
6085036,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
8991514,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
6432925,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
7308335,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
3023671,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
9771172,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
3042889,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
8381801,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
4132902,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
5825913,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
3802956,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
4273336,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
6156934,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
6157050,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
3666059,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
7853188,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
9603492,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
2453882,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
4271342,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
9391215,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
7455425,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
5373039,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
6084799,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
4274443,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
7293222,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
7230699,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
3898065,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
4925890,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
7267631,Centaurea diluta,SPECIES,ACCEPTED,Plantae,NA
7222255,Centaurea diluta algeriensis,NA,NA,NA,NA
5359402,Centaurea glaberrima,NA,NA,NA,NA
3127837,Centaurea hyalolepis,SPECIES,ACCEPTED,Plantae,3127837: Centaurea hyalolepis Boiss.
5359118,Centaurea jacea,NA,NA,NA,NA
6084799,Centaurea jacea,NA,NA,NA,NA
7327959,Centaurea jacea,NA,NA,NA,NA
7190901,Centaurea jacea,NA,NA,NA,NA
7420522,Centaurea jacea,NA,NA,NA,NA
6362724,Centaurea jacea,NA,NA,NA,NA
9537212,Centaurea jacea,NA,NA,NA,NA
3755928,Centaurea jacea,NA,NA,NA,NA
4219118,Centaurea jacea,NA,NA,NA,NA
7332517,Centaurea jacea,NA,NA,NA,NA
7415922,Centaurea jacea,NA,NA,NA,NA
3922770,Centaurea jacea,NA,NA,NA,NA
7332416,Centaurea jacea,NA,NA,NA,NA
7223680,Centaurea jacea,NA,NA,NA,NA
3047147,Centaurea jacea,NA,NA,NA,NA
7271631,Centaurea jacea,NA,NA,NA,NA
9603492,Centaurea jacea,NA,NA,NA,NA
4131042,Centaurea jacea,NA,NA,NA,NA
10966302,Centaurea jacea,NA,NA,NA,NA
4132112,Centaurea jacea,NA,NA,NA,NA
7358677,Centaurea jacea,NA,NA,NA,NA
2202786,Centaurea jacea,NA,NA,NA,NA
7298085,Centaurea jacea,NA,NA,NA,NA
3663237,Centaurea jacea,NA,NA,NA,NA
4270548,Centaurea jacea,NA,NA,NA,NA
2974921,Centaurea jacea,NA,NA,NA,NA
7225712,Centaurea jacea,NA,NA,NA,NA
4271342,Centaurea jacea,NA,NA,NA,NA
7753114,Centaurea jacea,NA,NA,NA,NA
2176168,Centaurea jacea,NA,NA,NA,NA
6308164,Centaurea jacea,NA,NA,NA,NA
7222196,Centaurea jacea,NA,NA,NA,NA
2769073,Centaurea jacea,NA,NA,NA,NA
5928306,Centaurea jacea,NA,NA,NA,NA
7466434,Centaurea jacea x nigrescens,NA,NA,NA,NA
3129064,Centaurea macrocephala,SPECIES,ACCEPTED,Plantae,3129064: Centaurea macrocephala Muss.Puschk. ex Willd.
3128091,Centaurea melitensis,SPECIES,ACCEPTED,Plantae,3128091: Centaurea melitensis L.
3128601,Centaurea napifolia,SPECIES,ACCEPTED,Plantae,NA
5360451,Centaurea nemenyiana,NA,NA,NA,NA
3128225,Centaurea nigra,SPECIES,ACCEPTED,Plantae,NA
3128228,Centaurea nigrescens,SPECIES,ACCEPTED,Plantae,3128228: Centaurea nigrescens Willd.
8219807,Centaurea orientalis,NA,NA,NA,NA
3127613,Centaurea paniculata,SPECIES,ACCEPTED,Plantae,3127613: Centaurea paniculata L.
8018277,Centaurea pectinata,SPECIES,ACCEPTED,Plantae,8018277: Centaurea pectinata L.
8305028,Centaurea phrygia,SPECIES,ACCEPTED,Plantae,8305028: Centaurea phrygia L.
8708866,Centaurea psammogena,SPECIES,ACCEPTED,Plantae,NA
7223276,Centaurea solstitialis,SUBSPECIES,ACCEPTED,Plantae,7223276: Centaurea solstitialis subsp. solstitialis
6313049,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
4104890,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
11844792,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
5224481,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
5652131,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
5359402,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
8323119,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
7350944,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
9405645,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
7272439,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
2706403,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
2444141,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
8257546,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
7753114,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
8358048,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
6157035,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
7226804,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
7421129,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
7308043,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
2176168,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
3802956,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
7295374,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
7323906,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
4048052,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
6449041,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
4036957,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
7222196,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
6164210,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
2653392,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
5545159,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
8045533,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
9405036,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
8782549,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
3757050,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
7223680,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
3935202,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
6369140,Centaurea solstitialis,SPECIES,ACCEPTED,Plantae,NA
9462721,Centaurea solstitialis solstitialis,NA,NA,NA,NA
3127727,Centaurea stoebe,SPECIES,ACCEPTED,Plantae,3127727: Centaurea stoebe L.
5391292,Centipeda minima,SPECIES,ACCEPTED,Plantae,5391292: Centipeda minima (L.) A.Br. & Asch.
7298987,Centranthus calcitrapae,SPECIES,ACCEPTED,Plantae,NA
2888740,Centranthus ruber,SPECIES,ACCEPTED,Plantae,2888740: Centranthus ruber (L.) DC.
5289490,Centrochelys sulcata,NA,NA,NA,NA
3141046,Centromadia pungens,SPECIES,ACCEPTED,Plantae,3145384: Hemizonia pungens (Hook. & Arn.) Torr. & A.Gray
2162464,Cephalaria alpina,NA,NA,NA,NA
2888797,Cephalaria gigantea,SPECIES,ACCEPTED,Plantae,2888797: Cephalaria gigantea (Ledeb.) Bobrov
8355821,Cephalaria syriaca,SPECIES,ACCEPTED,Plantae,8355821: Cephalaria syriaca (L.) Schrad.
