key	nubKey	nameKey	taxonID	kingdom	phylum	order	family	genus	species	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	datasetKey	parentKey	parent	scientificName	canonicalName	authorship	nameType	rank	origin	taxonomicStatus	nomenclaturalStatus	remarks	numDescendants	references	lastCrawled	lastInterpreted	issues	class
213213892	2963774	6501517	NA	Plantae	Tracheophyta	Fabales	Fabaceae	Lupinus	NA	213212360	213212393	213213370	213213728	213213730	213213892	NA	6d9e952f-948c-4483-9807-575348147c7e	213213730	Fabaceae	Lupinus	Lupinus		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	4	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.919+00:00		Magnoliopsida
213213893	4497054	650119	https://www.gbif.org/species/4497054	Animalia	Arthropoda	Hymenoptera	Cynipidae	Andricus	Andricus lignicolus	213212180	213213706	213213707	213213819	213213880	213213888	213213893	6d9e952f-948c-4483-9807-575348147c7e	213213888	Andricus	Andricus lignicolus (Hartig, 1840)	Andricus lignicolus	(Hartig, 1840) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/4497054	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.919+00:00		Insecta
213213894	4497120	651195	https://www.gbif.org/species/4497120	Animalia	Arthropoda	Hymenoptera	Cynipidae	Andricus	Andricus corruptrix	213212180	213213706	213213707	213213819	213213880	213213888	213213894	6d9e952f-948c-4483-9807-575348147c7e	213213888	Andricus	Andricus corruptrix (Schlechtendal, 1870)	Andricus corruptrix	(Schlechtendal, 1870) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/4497120	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.922+00:00		Insecta
213213895	4497124	651064	https://www.gbif.org/species/4497124	Animalia	Arthropoda	Hymenoptera	Cynipidae	Andricus	Andricus quercuscalicis	213212180	213213706	213213707	213213819	213213880	213213888	213213895	6d9e952f-948c-4483-9807-575348147c7e	213213888	Andricus	Andricus quercuscalicis (Burgsdorff, 1783)	Andricus quercuscalicis	(Burgsdorff, 1783) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/4497124	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.924+00:00		Insecta
213213896	4497180	650613	https://www.gbif.org/species/4497180	Animalia	Arthropoda	Hymenoptera	Cynipidae	Andricus	Andricus aries	213212180	213213706	213213707	213213819	213213880	213213888	213213896	6d9e952f-948c-4483-9807-575348147c7e	213213888	Andricus	Andricus aries (Giraud, 1859)	Andricus aries	(Giraud, 1859) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/4497180	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.926+00:00		Insecta
213213897	1309600	649985	https://www.gbif.org/species/1309600	Animalia	Arthropoda	Hymenoptera	Cynipidae	Andricus	Andricus kollari	213212180	213213706	213213707	213213819	213213880	213213888	213213897	6d9e952f-948c-4483-9807-575348147c7e	213213888	Andricus	Andricus kollari (Hartig, 1843)	Andricus kollari	(Hartig, 1843) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/1309600	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.928+00:00		Insecta
213213898	1309651	3736235	NA	Animalia	Arthropoda	Hymenoptera	Cynipidae	Dryocosmus	NA	213212180	213213706	213213707	213213819	213213880	213213898	NA	6d9e952f-948c-4483-9807-575348147c7e	213213880	Cynipidae	Dryocosmus	Dryocosmus		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.931+00:00		Insecta
213213899	2977094	7795581	NA	Plantae	Tracheophyta	Fabales	Fabaceae	Ononis	NA	213212360	213212393	213213370	213213728	213213730	213213899	NA	6d9e952f-948c-4483-9807-575348147c7e	213213730	Fabaceae	Ononis	Ononis		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	2	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.933+00:00		Magnoliopsida
213213900	1309652	3736378	https://www.gbif.org/species/1309652	Animalia	Arthropoda	Hymenoptera	Cynipidae	Dryocosmus	Dryocosmus kuriphilus	213212180	213213706	213213707	213213819	213213880	213213898	213213900	6d9e952f-948c-4483-9807-575348147c7e	213213898	Dryocosmus	Dryocosmus kuriphilus Yasumatsu, 1951	Dryocosmus kuriphilus	Yasumatsu, 1951	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/1309652	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.933+00:00		Insecta
213213901	4490	11750262	NA	Animalia	Arthropoda	Hymenoptera	Vespidae	NA	NA	213212180	213213706	213213707	213213819	213213901	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213213819	Hymenoptera	Vespidae	Vespidae		SCIENTIFIC	FAMILY	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	2	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.936+00:00		Insecta
213213902	1311334	11748533	NA	Animalia	Arthropoda	Hymenoptera	Vespidae	Vespa	NA	213212180	213213706	213213707	213213819	213213901	213213902	NA	6d9e952f-948c-4483-9807-575348147c7e	213213901	Vespidae	Vespa	Vespa		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.938+00:00		Insecta
213213903	6404950	1484120	NA	Plantae	Tracheophyta	Fabales	Fabaceae	Biserrula	NA	213212360	213212393	213213370	213213728	213213730	213213903	NA	6d9e952f-948c-4483-9807-575348147c7e	213213730	Fabaceae	Biserrula	Biserrula		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.943+00:00		Magnoliopsida
213213904	797	6129398	NA	Animalia	Arthropoda	Lepidoptera	NA	NA	NA	213212180	213213706	213213707	213213904	NA	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213213707	Insecta	Lepidoptera	Lepidoptera		SCIENTIFIC	ORDER	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	93	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.945+00:00		Insecta
213213905	7015	7562641	NA	Animalia	Arthropoda	Lepidoptera	Noctuidae	NA	NA	213212180	213213706	213213707	213213904	213213905	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213213904	Lepidoptera	Noctuidae	Noctuidae		SCIENTIFIC	FAMILY	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	4	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.947+00:00		Insecta
213213906	2947798	8530313	NA	Plantae	Tracheophyta	Fabales	Fabaceae	Phaseolus	NA	213212360	213212393	213213370	213213728	213213730	213213906	NA	6d9e952f-948c-4483-9807-575348147c7e	213213730	Fabaceae	Phaseolus	Phaseolus		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	2	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.949+00:00		Magnoliopsida
213213907	1795061	11246582	NA	Animalia	Arthropoda	Lepidoptera	Noctuidae	Thysanoplusia	NA	213212180	213213706	213213707	213213904	213213905	213213907	NA	6d9e952f-948c-4483-9807-575348147c7e	213213905	Noctuidae	Thysanoplusia	Thysanoplusia		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.950+00:00		Insecta
213213908	1795068	11246755	https://www.gbif.org/species/1795068	Animalia	Arthropoda	Lepidoptera	Noctuidae	Thysanoplusia	Thysanoplusia orichalcea	213212180	213213706	213213707	213213904	213213905	213213907	213213908	6d9e952f-948c-4483-9807-575348147c7e	213213907	Thysanoplusia	Thysanoplusia orichalcea (Fabricius, 1775)	Thysanoplusia orichalcea	(Fabricius, 1775) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/1795068	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.954+00:00		Insecta
213213909	8875134	1839975	NA	Animalia	Arthropoda	Lepidoptera	Noctuidae	Callopistria	NA	213212180	213213706	213213707	213213904	213213905	213213909	NA	6d9e952f-948c-4483-9807-575348147c7e	213213905	Noctuidae	Callopistria	Callopistria		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.957+00:00		Insecta
213213910	2949034	280565	NA	Plantae	Tracheophyta	Fabales	Fabaceae	Aeschynomene	NA	213212360	213212393	213213370	213213728	213213730	213213910	NA	6d9e952f-948c-4483-9807-575348147c7e	213213730	Fabaceae	Aeschynomene	Aeschynomene		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	2	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.962+00:00		Magnoliopsida
213213911	5336	9563844	NA	Animalia	Arthropoda	Lepidoptera	Pyralidae	NA	NA	213212180	213213706	213213707	213213904	213213911	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213213904	Lepidoptera	Pyralidae	Pyralidae		SCIENTIFIC	FAMILY	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	7	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.966+00:00		Insecta
213213912	1873878	1764481	NA	Animalia	Arthropoda	Lepidoptera	Pyralidae	Cadra	NA	213212180	213213706	213213707	213213904	213213911	213213912	NA	6d9e952f-948c-4483-9807-575348147c7e	213213911	Pyralidae	Cadra	Cadra		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	2	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.969+00:00		Insecta
213213913	2965599	556574	NA	Plantae	Tracheophyta	Fabales	Fabaceae	Amorpha	NA	213212360	213212393	213213370	213213728	213213730	213213913	NA	6d9e952f-948c-4483-9807-575348147c7e	213213730	Fabaceae	Amorpha	Amorpha		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.972+00:00		Magnoliopsida
213213914	1873903	1764602	https://www.gbif.org/species/1873903	Animalia	Arthropoda	Lepidoptera	Pyralidae	Cadra	Cadra figulilella	213212180	213213706	213213707	213213904	213213911	213213912	213213914	6d9e952f-948c-4483-9807-575348147c7e	213213912	Cadra	Cadra figulilella (Gregson, 1871)	Cadra figulilella	(Gregson, 1871) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/1873903	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.972+00:00		Insecta
213213915	1873890	1764540	https://www.gbif.org/species/1873890	Animalia	Arthropoda	Lepidoptera	Pyralidae	Cadra	Cadra cautella	213212180	213213706	213213707	213213904	213213911	213213912	213213915	6d9e952f-948c-4483-9807-575348147c7e	213213912	Cadra	Cadra cautella (Walker, 1863)	Cadra cautella	(Walker, 1863) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/1873890	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.974+00:00		Insecta
213213916	1871384	5511473	NA	Animalia	Arthropoda	Lepidoptera	Pyralidae	Hypsopygia	NA	213212180	213213706	213213707	213213904	213213911	213213916	NA	6d9e952f-948c-4483-9807-575348147c7e	213213911	Pyralidae	Hypsopygia	Hypsopygia		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.977+00:00		Insecta
213213917	2972544	7792253	NA	Plantae	Tracheophyta	Fabales	Fabaceae	Onobrychis	NA	213212360	213212393	213213370	213213728	213213730	213213917	NA	6d9e952f-948c-4483-9807-575348147c7e	213213730	Fabaceae	Onobrychis	Onobrychis		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	2	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.978+00:00		Magnoliopsida
213213918	8766638	5511790	https://www.gbif.org/species/8766638	Animalia	Arthropoda	Lepidoptera	Pyralidae	Hypsopygia	Hypsopygia nostralis	213212180	213213706	213213707	213213904	213213911	213213916	213213918	6d9e952f-948c-4483-9807-575348147c7e	213213916	Hypsopygia	Hypsopygia nostralis (Guenée, 1854)	Hypsopygia nostralis	(Guenée, 1854) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/8766638	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.979+00:00		Insecta
213213919	1873021	3042393	NA	Animalia	Arthropoda	Lepidoptera	Pyralidae	Cryptoblabes	NA	213212180	213213706	213213707	213213904	213213911	213213919	NA	6d9e952f-948c-4483-9807-575348147c7e	213213911	Pyralidae	Cryptoblabes	Cryptoblabes		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.983+00:00		Insecta
213213920	1873051	3042608	https://www.gbif.org/species/1873051	Animalia	Arthropoda	Lepidoptera	Pyralidae	Cryptoblabes	Cryptoblabes gnidiella	213212180	213213706	213213707	213213904	213213911	213213919	213213920	6d9e952f-948c-4483-9807-575348147c7e	213213919	Cryptoblabes	Cryptoblabes gnidiella Millière, 1867	Cryptoblabes gnidiella	Millière, 1867	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/1873051	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.986+00:00		Insecta
213213921	7854649	10336250	NA	Plantae	Tracheophyta	Fabales	Fabaceae	Sesbania	NA	213212360	213212393	213213370	213213728	213213730	213213921	NA	6d9e952f-948c-4483-9807-575348147c7e	213213730	Fabaceae	Sesbania	Sesbania		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	2	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.988+00:00		Magnoliopsida
213213922	8841	2946436	NA	Animalia	Arthropoda	Lepidoptera	Crambidae	NA	NA	213212180	213213706	213213707	213213904	213213922	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213213904	Lepidoptera	Crambidae	Crambidae		SCIENTIFIC	FAMILY	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	8	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.989+00:00		Insecta
213213923	1886725	6715906	NA	Animalia	Arthropoda	Lepidoptera	Crambidae	Maruca	NA	213212180	213213706	213213707	213213904	213213922	213213923	NA	6d9e952f-948c-4483-9807-575348147c7e	213213922	Crambidae	Maruca	Maruca		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.994+00:00		Insecta
213213924	2970585	10337202	https://www.gbif.org/species/2970585	Plantae	Tracheophyta	Fabales	Fabaceae	Sesbania	Sesbania herbacea	213212360	213212393	213213370	213213728	213213730	213213921	213213924	6d9e952f-948c-4483-9807-575348147c7e	213213921	Sesbania	Sesbania herbacea (Mill.) McVaugh	Sesbania herbacea	(Mill.) McVaugh	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2970585	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.994+00:00		Magnoliopsida
213213925	2965200	6758005	NA	Plantae	Tracheophyta	Fabales	Fabaceae	Medicago	NA	213212360	213212393	213213370	213213728	213213730	213213925	NA	6d9e952f-948c-4483-9807-575348147c7e	213213730	Fabaceae	Medicago	Medicago		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	21	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.997+00:00		Magnoliopsida
213213926	1886729	6716036	https://www.gbif.org/species/1886729	Animalia	Arthropoda	Lepidoptera	Crambidae	Maruca	Maruca vitrata	213212180	213213706	213213707	213213904	213213922	213213923	213213926	6d9e952f-948c-4483-9807-575348147c7e	213213923	Maruca	Maruca vitrata (Fabricius, 1787)	Maruca vitrata	(Fabricius, 1787) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/1886729	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:12.998+00:00		Insecta
213213927	1891231	10875093	NA	Animalia	Arthropoda	Lepidoptera	Crambidae	Sufetula	NA	213212180	213213706	213213707	213213904	213213922	213213927	NA	6d9e952f-948c-4483-9807-575348147c7e	213213922	Crambidae	Sufetula	Sufetula		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.002+00:00		Insecta
213213928	1891245	10875126	https://www.gbif.org/species/1891245	Animalia	Arthropoda	Lepidoptera	Crambidae	Sufetula	Sufetula diminutalis	213212180	213213706	213213707	213213904	213213922	213213927	213213928	6d9e952f-948c-4483-9807-575348147c7e	213213927	Sufetula	Sufetula diminutalis Walker, 1865	Sufetula diminutalis	Walker, 1865	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/1891245	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.005+00:00		Insecta
213213929	2965250	6758574	https://www.gbif.org/species/2965250	Plantae	Tracheophyta	Fabales	Fabaceae	Medicago	Medicago tornata	213212360	213212393	213213370	213213728	213213730	213213925	213213929	6d9e952f-948c-4483-9807-575348147c7e	213213925	Medicago	Medicago tornata (L.) Mill.	Medicago tornata	(L.) Mill.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/2965250	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.008+00:00		Magnoliopsida
213213930	1885190	3006739	NA	Animalia	Arthropoda	Lepidoptera	Crambidae	Crocidophora	NA	213212180	213213706	213213707	213213904	213213922	213213930	NA	6d9e952f-948c-4483-9807-575348147c7e	213213922	Crambidae	Crocidophora	Crocidophora		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.008+00:00		Insecta
213213931	2965354	6756327	https://www.gbif.org/species/2965354	Plantae	Tracheophyta	Fabales	Fabaceae	Medicago	Medicago falcata	213212360	213212393	213213370	213213728	213213730	213213925	213213931	6d9e952f-948c-4483-9807-575348147c7e	213213925	Medicago	Medicago falcata L.	Medicago falcata	L.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2965354	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.010+00:00		Magnoliopsida
213213932	1885213	3006755	https://www.gbif.org/species/1885213	Animalia	Arthropoda	Lepidoptera	Crambidae	Crocidophora	Crocidophora butleri	213212180	213213706	213213707	213213904	213213922	213213930	213213932	6d9e952f-948c-4483-9807-575348147c7e	213213930	Crocidophora	Crocidophora butleri South, 1901	Crocidophora butleri	South, 1901	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/1885213	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.012+00:00		Insecta
213213933	7373959	6755991	https://www.gbif.org/species/7373959	Plantae	Tracheophyta	Fabales	Fabaceae	Medicago	Medicago ciliaris	213212360	213212393	213213370	213213728	213213730	213213925	213213933	6d9e952f-948c-4483-9807-575348147c7e	213213925	Medicago	Medicago ciliaris (L.) All.	Medicago ciliaris	(L.) All.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/7373959	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.013+00:00		Magnoliopsida
213213934	1884886	3165544	NA	Animalia	Arthropoda	Lepidoptera	Crambidae	Cydalima	NA	213212180	213213706	213213707	213213904	213213922	213213934	NA	6d9e952f-948c-4483-9807-575348147c7e	213213922	Crambidae	Cydalima	Cydalima		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.016+00:00		Insecta
213213935	2965405	6756813	https://www.gbif.org/species/2965405	Plantae	Tracheophyta	Fabales	Fabaceae	Medicago	Medicago intertexta	213212360	213212393	213213370	213213728	213213730	213213925	213213935	6d9e952f-948c-4483-9807-575348147c7e	213213925	Medicago	Medicago intertexta (L.) Mill.	Medicago intertexta	(L.) Mill.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/2965405	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.019+00:00		Magnoliopsida
213213936	5474	6321747	NA	Animalia	Arthropoda	Lepidoptera	Limacodidae	NA	NA	213212180	213213706	213213707	213213904	213213936	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213213904	Lepidoptera	Limacodidae	Limacodidae		SCIENTIFIC	FAMILY	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	2	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.024+00:00		Insecta
213213937	1752234	117186	NA	Animalia	Arthropoda	Lepidoptera	Limacodidae	Acharia	NA	213212180	213213706	213213707	213213904	213213936	213213937	NA	6d9e952f-948c-4483-9807-575348147c7e	213213936	Limacodidae	Acharia	Acharia		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.027+00:00		Insecta
213213938	9776414	117239	https://www.gbif.org/species/9776414	Animalia	Arthropoda	Lepidoptera	Limacodidae	Acharia	Acharia stimulea	213212180	213213706	213213707	213213904	213213936	213213937	213213938	6d9e952f-948c-4483-9807-575348147c7e	213213937	Acharia	Acharia stimulea (Clemens, 1860)	Acharia stimulea	(Clemens, 1860) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/9776414	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.034+00:00		Insecta
213213939	5487	4819559	NA	Animalia	Arthropoda	Lepidoptera	Gracillariidae	NA	NA	213212180	213213706	213213707	213213904	213213939	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213213904	Lepidoptera	Gracillariidae	Gracillariidae		SCIENTIFIC	FAMILY	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	7	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.038+00:00		Insecta
213213940	1749401	1886450	NA	Animalia	Arthropoda	Lepidoptera	Gracillariidae	Cameraria	NA	213212180	213213706	213213707	213213904	213213939	213213940	NA	6d9e952f-948c-4483-9807-575348147c7e	213213939	Gracillariidae	Cameraria	Cameraria		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	2	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.042+00:00		Insecta
213213941	9103399	6604428	NA	Animalia	Arthropoda	Lepidoptera	Gracillariidae	Macrosaccus	NA	213212180	213213706	213213707	213213904	213213939	213213941	NA	6d9e952f-948c-4483-9807-575348147c7e	213213939	Gracillariidae	Macrosaccus	Macrosaccus		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.055+00:00		Insecta
