X,scientificName,taxonKey,rank,taxonomicStatus,kingdom,includes,classKey,gbifKey
1783,Camassia leichtlinii,6157035,SPECIES,ACCEPTED,Plantae,NA,11418114,213212521
1784,Camassia leichtlinii,7295374,SPECIES,ACCEPTED,Plantae,NA,220,213212521
1785,Camassia leichtlinii,3746867,SPECIES,ACCEPTED,Plantae,NA,7228684,213212521
1786,Camassia leichtlinii,3065244,SPECIES,ACCEPTED,Plantae,NA,220,213212521
1787,Camassia leichtlinii,9405645,SPECIES,ACCEPTED,Plantae,NA,220,213212521
1788,Camassia leichtlinii,5825913,SPECIES,ACCEPTED,Plantae,NA,194,213212521
1789,Camassia leichtlinii,6308164,SPECIES,ACCEPTED,Plantae,NA,220,213212521
1790,Camassia leichtlinii,7066596,SPECIES,ACCEPTED,Plantae,NA,220,213212521
1791,Camassia leichtlinii,7226794,SPECIES,ACCEPTED,Plantae,NA,196,213212521
1792,Camassia leichtlinii,7331861,SPECIES,ACCEPTED,Plantae,NA,220,213212521
1793,Camassia leichtlinii,7440977,SPECIES,ACCEPTED,Plantae,NA,220,213212521
1794,Camassia leichtlinii,6076957,SPECIES,ACCEPTED,Plantae,NA,220,213212521
1795,Camassia leichtlinii,2202786,SPECIES,ACCEPTED,Plantae,NA,229,213212521
1796,Camassia leichtlinii,8991514,SPECIES,ACCEPTED,Plantae,NA,212,213212521
1797,Camassia leichtlinii,7267631,SPECIES,ACCEPTED,Plantae,NA,220,213212521
1798,Camassia leichtlinii,7324507,NA,NA,NA,NA,220,213212521
1799,Camassia leichtlinii suksdorfii,NA,NA,NA,NA,NA,NA,152546703
1800,Camelina alyssum,3042399,SPECIES,ACCEPTED,Plantae,3042399: Camelina alyssum (Mill.) Thell. | 3042406: Camelina dentata (Willd.) Pers.,220,152545387
1801,Camelina microcarpa,3042416,SPECIES,ACCEPTED,Plantae,3042416: Camelina microcarpa Andrz. ex DC. | 3042423: Camelina microcarpa subsp. sylvestris (Wallr.) Hiitonen | 9778381: Camelina microcarpa subsp. microcarpa,220,152545386
1802,Camelina rumelica,3042439,SPECIES,ACCEPTED,Plantae,3042439: Camelina rumelica Velen.,220,152545388
1803,Camelina sativa,9073641,SPECIES,ACCEPTED,Plantae,9073641: Camelina sativa (L.) Crantz | 3042435: Camelina sativa subsp. sativa,220,152545385
1804,Cameraria gaultheriella,5104748,SPECIES,ACCEPTED,Animalia,"5104748: Cameraria gaultheriella (Walsingham, 1889)",216,152544314
1805,Cameraria ohridella,1749449,SPECIES,ACCEPTED,Animalia,"10330573: BOLD:AAA1236 | 1749449: Cameraria ohridella Deschka & Dimic, 1986",216,152544315
1806,Campanula carpatica,5410826,SPECIES,ACCEPTED,Plantae,5410826: Campanula carpatica Jacq.,220,152543573
1807,Campanula erinus,5409852,SPECIES,ACCEPTED,Plantae,5409852: Campanula erinus L.,220,152543570
1808,Campanula fenestrellata,5410210,SPECIES,ACCEPTED,Plantae,5410210: Campanula fenestrellata Feer,220,152543569
1809,Campanula garganica,5411353,SPECIES,ACCEPTED,Plantae,NA,220,213215025
1810,Campanula lactiflora,5411392,SPECIES,ACCEPTED,Plantae,5411392: Campanula lactiflora M.Bieb.,220,152543575
1811,Campanula latifolia,5411408,SPECIES,ACCEPTED,Plantae,5411408: Campanula latifolia L.,220,152543578
1812,Campanula medium,5411453,SPECIES,ACCEPTED,Plantae,5411453: Campanula medium L.,220,152543579
1813,Campanula portenschlagiana,5410411,SPECIES,ACCEPTED,Plantae,5410411: Campanula portenschlagiana Schult.,220,152543576
1814,Campanula poscharskyana,5410151,SPECIES,ACCEPTED,Plantae,5410151: Campanula poscharskyana Degen,220,152543566
1815,Campanula pyramidalis,5410661,SPECIES,ACCEPTED,Plantae,NA,220,213215026
1816,Campanula rhomboidalis,5410480,SPECIES,ACCEPTED,Plantae,5410480: Campanula rhomboidalis L.,220,152543577
1817,Camponotus vagus,1313740,SPECIES,ACCEPTED,Animalia,"1313740: Camponotus vagus (Scopoli, 1763)",216,152544526
1818,Campsis grandiflora,4094511,SPECIES,ACCEPTED,Plantae,NA,220,213215567
1819,Campsis radicans,3172549,SPECIES,ACCEPTED,Plantae,NA,220,213215566
1820,Campylopus introflexus,5281901,SPECIES,ACCEPTED,Plantae,"5281901: Campylopus introflexus Bridel, 1819",327,152546494
1821,Canis lupus,2435451,SUBSPECIES,ACCEPTED,Animalia,NA,359,NA
1822,Canis lupus,6164210,SUBSPECIES,ACCEPTED,Animalia,NA,359,NA
1823,Canis lupus,6420901,SUBSPECIES,ACCEPTED,Animalia,NA,220,NA
1824,Canis lupus,7266343,SUBSPECIES,ACCEPTED,Animalia,NA,220,NA
1825,Canis lupus,6157035,SUBSPECIES,ACCEPTED,Animalia,NA,11418114,NA
1826,Canis lupus,4090836,SUBSPECIES,ACCEPTED,Animalia,NA,220,NA
1827,Canis lupus,3663237,SUBSPECIES,ACCEPTED,Animalia,NA,220,NA
1828,Canis lupus,4048052,SUBSPECIES,ACCEPTED,Animalia,NA,220,NA
1829,Canis lupus,3666059,SUBSPECIES,ACCEPTED,Animalia,NA,220,NA
1830,Canis lupus,7853188,SUBSPECIES,ACCEPTED,Animalia,NA,220,NA
1831,Canis lupus,6313049,SUBSPECIES,ACCEPTED,Animalia,NA,196,NA
1832,Canis lupus,7226804,SUBSPECIES,ACCEPTED,Animalia,NA,196,NA
1833,Canis lupus,7427741,SUBSPECIES,ACCEPTED,Animalia,NA,220,NA
1834,Canis lupus,4270548,SUBSPECIES,ACCEPTED,Animalia,NA,196,NA
1835,Canis lupus,7271631,SUBSPECIES,ACCEPTED,Animalia,NA,220,NA
1836,Canis lupus,12205713,SUBSPECIES,ACCEPTED,Animalia,NA,196,NA
1837,Canis lupus,7757431,SUBSPECIES,ACCEPTED,Animalia,NA,220,NA
1838,Canis lupus,8134874,SUBSPECIES,ACCEPTED,Animalia,NA,196,NA
1839,Canis lupus,2443339,SUBSPECIES,ACCEPTED,Animalia,NA,11418114,NA
1840,Canis lupus,7272439,SUBSPECIES,ACCEPTED,Animalia,NA,220,NA
1841,Canis lupus,9405036,SUBSPECIES,ACCEPTED,Animalia,NA,212,NA
1842,Canis lupus,9454901,SUBSPECIES,ACCEPTED,Animalia,NA,220,NA
1843,Canis lupus,7223276,SUBSPECIES,ACCEPTED,Animalia,NA,220,NA
1844,Canis lupus,4123394,SUBSPECIES,ACCEPTED,Animalia,NA,196,NA
1845,Canis lupus,4132112,SUBSPECIES,ACCEPTED,Animalia,NA,196,NA
1846,Canis lupus,5825913,SUBSPECIES,ACCEPTED,Animalia,NA,194,NA
1847,Canis lupus,8257857,SUBSPECIES,ACCEPTED,Animalia,NA,220,NA
1848,Canis lupus,7066596,SUBSPECIES,ACCEPTED,Animalia,NA,220,NA
1849,Canis lupus,2444141,SUBSPECIES,ACCEPTED,Animalia,NA,11592253,NA
1850,Canis lupus,7070211,SUBSPECIES,ACCEPTED,Animalia,NA,196,NA
1851,Canis lupus,4271356,SUBSPECIES,ACCEPTED,Animalia,NA,220,NA
1852,Canis lupus,7652364,SUBSPECIES,ACCEPTED,Animalia,NA,367,NA
1853,Canis lupus,7358677,NA,NA,NA,NA,220,NA
1854,Canis lupus familiaris,NA,NA,NA,NA,NA,NA,213212335
1855,Canna generalis,5602664,SPECIES,ACCEPTED,Plantae,5602664: Canna generalis L.H.Bailey,196,NA
1856,Canna hybrida,7529533,SPECIES,ACCEPTED,Plantae,NA,196,213212668
1857,Canna indica,6308164,NA,NA,NA,NA,220,213212670
1858,Cannabis sativa,5361880,SPECIES,ACCEPTED,Plantae,5361880: Cannabis sativa L.,220,152544738
1859,Capitites ramulosa,1623354,SPECIES,ACCEPTED,Animalia,NA,216,213214414
1860,Caprella equilibra,5178052,SPECIES,ACCEPTED,Animalia,NA,229,213214495
1861,Caprella mutica,5178057,SPECIES,ACCEPTED,Animalia,"5178057: Caprella mutica Schurin, 1935",229,152543947
1862,Capsicum annuum,2932944,SPECIES,ACCEPTED,Plantae,2932944: Capsicum annuum L.,220,152544999
1863,Carabus rutilans,4470640,SPECIES,ACCEPTED,Animalia,NA,216,213214375
1864,Caracara plancus,2480989,SPECIES,ACCEPTED,Animalia,NA,212,213212582
1865,Caracara plancus,3170878,SPECIES,ACCEPTED,Animalia,NA,220,213212582
1866,Caracara plancus,6449041,SPECIES,ACCEPTED,Animalia,NA,196,213212582
1867,Caracara plancus,2202786,SPECIES,ACCEPTED,Animalia,NA,229,213212582
1868,Caracara plancus,2974921,SPECIES,ACCEPTED,Animalia,NA,220,213212582
1869,Caracara plancus,7225712,SPECIES,ACCEPTED,Animalia,NA,220,213212582
1870,Caracara plancus,8257546,SPECIES,ACCEPTED,Animalia,NA,196,213212582
1871,Caracara plancus,7293222,SPECIES,ACCEPTED,Animalia,NA,220,213212582
1872,Caracara plancus,7230699,SPECIES,ACCEPTED,Animalia,NA,194,213212582
1873,Caracara plancus,2444221,SPECIES,ACCEPTED,Animalia,NA,11592253,213212582
1874,Caracara plancus,5548011,SPECIES,ACCEPTED,Animalia,NA,220,213212582
1875,Caracara plancus,2161467,SPECIES,ACCEPTED,Animalia,NA,367,213212582
1876,Caracara plancus,2914404,SPECIES,ACCEPTED,Animalia,NA,220,213212582
1877,Caracara plancus,7308335,SPECIES,ACCEPTED,Animalia,NA,220,213212582
1878,Caracara plancus,5365494,SPECIES,ACCEPTED,Animalia,NA,220,213212582
1879,Caracara plancus,9462721,SPECIES,ACCEPTED,Animalia,NA,212,213212582
1880,Caracara plancus,7323834,SPECIES,ACCEPTED,Animalia,NA,220,213212582
1881,Caracara plancus,3746867,SPECIES,ACCEPTED,Animalia,NA,7228684,213212582
1882,Caracara plancus,8925248,SPECIES,ACCEPTED,Animalia,NA,220,213212582
1883,Caracara plancus,3935202,SPECIES,ACCEPTED,Animalia,NA,220,213212582
1884,Caracara plancus,10948891,SPECIES,ACCEPTED,Animalia,NA,220,213212582
1885,Caracara plancus,3802956,SPECIES,ACCEPTED,Animalia,NA,220,213212582
1886,Caracara plancus,2653392,SPECIES,ACCEPTED,Animalia,NA,282,213212582
1887,Caracara plancus,5545159,SPECIES,ACCEPTED,Animalia,NA,220,213212582
1888,Caracara plancus,7455425,SPECIES,ACCEPTED,Animalia,NA,220,213212582
1889,Caracara plancus,7226776,SPECIES,ACCEPTED,Animalia,NA,196,213212582
1890,Caracara plancus,4925890,SPECIES,ACCEPTED,Animalia,NA,220,213212582
1891,Caracara plancus,6164210,SPECIES,ACCEPTED,Animalia,NA,359,213212582
1892,Caracara plancus,4932232,SPECIES,ACCEPTED,Animalia,NA,196,213212582
1893,Caracara plancus,9391215,SPECIES,ACCEPTED,Animalia,NA,11592253,213212582
1894,Caracara plancus,9508942,SPECIES,ACCEPTED,Animalia,NA,220,213212582
1895,Caracara plancus,3040999,SPECIES,ACCEPTED,Animalia,NA,220,213212582
1896,Caracara plancus,5359402,NA,NA,NA,NA,220,213212582
1897,Caracara plancus cheriway,NA,NA,NA,NA,NA,NA,213212580
1898,Caragana arborescens,2943190,SPECIES,ACCEPTED,Plantae,NA,220,213213889
1899,Caragana halodendron,3967193,SPECIES,ACCEPTED,Plantae,NA,220,182134288
1900,Carassius auratus,4286942,SPECIES,ACCEPTED,Animalia,"7193629: Carassius auratus auratus | 4286942: Carassius auratus (Linnaeus, 1758)",NA,152543532
1901,Carassius gibelio,2366634,SPECIES,ACCEPTED,Animalia,"2366634: Carassius gibelio (Bloch, 1782)",NA,152543533
1902,Carausius morosus,1411953,SPECIES,ACCEPTED,Animalia,NA,216,213213785
1903,Cardamine corymbosa,3046015,SPECIES,ACCEPTED,Plantae,3046015: Cardamine corymbosa Hook.f.,220,152545425
1904,Cardamine graeca,3045803,SPECIES,ACCEPTED,Plantae,3045803: Cardamine graeca L.,220,182134464
1905,Cardamine occulta,3690997,SPECIES,ACCEPTED,Plantae,3692264: Cardamine hamiltonii G.Don | 3690997: Cardamine occulta Hornem.,220,152545423
1906,Cardamine parviflora,3046092,SPECIES,ACCEPTED,Plantae,3046092: Cardamine parviflora L.,220,152545424
1907,Cardinalis cardinalis,2490384,SPECIES,ACCEPTED,Animalia,"2490384: Cardinalis cardinalis (Linnaeus, 1758)",212,159747292
1908,Cardiospermum grandiflorum,3189935,SPECIES,ACCEPTED,Plantae,NA,220,152543351
1909,Cardiospermum halicacabum,3189939,SPECIES,ACCEPTED,Plantae,3189939: Cardiospermum halicacabum L.,220,152543350
1910,Carduus acanthoides,3114643,SPECIES,ACCEPTED,Plantae,3114643: Carduus acanthoides L.,220,152544206
1911,Carduus hamulosus,3114679,SPECIES,ACCEPTED,Plantae,3114679: Carduus hamulosus Ehrh.,220,152544203
1912,Carduus nutans,9448191,SUBSPECIES,ACCEPTED,Plantae,9448191: Carduus nutans subsp. leiophyllus (Petrovic) Arènes,220,NA
1913,Carduus nutans,5586656,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1914,Carduus nutans,7358677,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1915,Carduus nutans,7225471,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1916,Carduus nutans,8782549,SUBSPECIES,ACCEPTED,Plantae,NA,11592253,NA
1917,Carduus nutans,7323906,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1918,Carduus nutans,4048052,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1919,Carduus nutans,7420522,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1920,Carduus nutans,4035024,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1921,Carduus nutans,6085036,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
1922,Carduus nutans,7226794,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
1923,Carduus nutans,10966302,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
1924,Carduus nutans,4132112,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
1925,Carduus nutans,5347854,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1926,Carduus nutans,7267492,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1927,Carduus nutans,7323341,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1928,Carduus nutans,6076279,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1929,Carduus nutans,4123394,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
1930,Carduus nutans,10948891,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1931,Carduus nutans,5587240,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1932,Carduus nutans,7323251,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1933,Carduus nutans,2161467,SUBSPECIES,ACCEPTED,Plantae,NA,367,NA
1934,Carduus nutans,2914404,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1935,Carduus nutans,3935202,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1936,Carduus nutans,3047633,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1937,Carduus nutans,3065244,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1938,Carduus nutans,4132902,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
1939,Carduus nutans,7230699,SUBSPECIES,ACCEPTED,Plantae,NA,194,NA
1940,Carduus nutans,4036350,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1941,Carduus nutans,2473221,NA,NA,NA,NA,11592253,NA
1942,Carduus nutans leiophyllus,NA,NA,NA,NA,NA,NA,152544195
1943,Carduus pycnocephalus,3114667,SPECIES,ACCEPTED,Plantae,3114667: Carduus pycnocephalus L.,220,152544200
1944,Carduus theriotii,8419625,NA,NA,NA,NA,220,213215030
1945,Carduus vivariensis,4210773,SPECIES,ACCEPTED,Plantae,4210773: Carduus vivariensis Jord.,220,152544198
1946,Carex agastachys,3047633,NA,NA,NA,NA,220,162644337
1947,Carex crawfordii,2722380,SPECIES,ACCEPTED,Plantae,2722380: Carex crawfordii Fernald,196,152546770
1948,Carex crus-corvi,2432063,NA,NA,NA,NA,131,152546761
1949,Carex curvata,7594735,SPECIES,ACCEPTED,Plantae,NA,196,213213177
1950,Carex grayi,2726360,SPECIES,ACCEPTED,Plantae,2726360: Carex grayi J.Carey,196,152546763
1951,Carex loliacea,2722973,SPECIES,ACCEPTED,Plantae,2722973: Carex loliacea L.,196,152546768
1952,Carex melanostachya,2723271,SPECIES,ACCEPTED,Plantae,2723271: Carex melanostachya M.Bieb. ex Willd.,196,152546769
1953,Carex morrowii,2722515,SPECIES,ACCEPTED,Plantae,2722515: Carex morrowii Boott,196,152546771
1954,Carex muricata,7227181,SUBSPECIES,ACCEPTED,Plantae,6311523: Carex muricata subsp. lamprocarpa (Wallr.) Celak. | 7227181: Carex muricata subsp. muricata,196,NA
1955,Carex muricata,9405036,SUBSPECIES,ACCEPTED,Plantae,NA,212,NA
1956,Carex muricata,7853188,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1957,Carex muricata,5548724,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1958,Carex muricata,3042889,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1959,Carex muricata,8257546,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
1960,Carex muricata,7753114,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1961,Carex muricata,7358677,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1962,Carex muricata,2202786,SUBSPECIES,ACCEPTED,Plantae,NA,229,NA
1963,Carex muricata,7298085,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1964,Carex muricata,3663237,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1965,Carex muricata,8338571,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
1966,Carex muricata,2445496,SUBSPECIES,ACCEPTED,Plantae,NA,11592253,NA
1967,Carex muricata,7415922,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1968,Carex muricata,7225471,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1969,Carex muricata,7225712,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1970,Carex muricata,7267631,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1971,Carex muricata,4132902,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
1972,Carex muricata,5581279,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1973,Carex muricata,6308164,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1974,Carex muricata,3922770,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1975,Carex muricata,3065244,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1976,Carex muricata,2284443,SUBSPECIES,ACCEPTED,Plantae,NA,11133537,NA
1977,Carex muricata,5652131,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1978,Carex muricata,7323251,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1979,Carex muricata,3746867,SUBSPECIES,ACCEPTED,Plantae,NA,7228684,NA
1980,Carex muricata,6432925,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1981,Carex muricata,7740944,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1982,Carex muricata,10948891,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1983,Carex muricata,7277946,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
1984,Carex muricata,10966302,NA,NA,NA,NA,196,NA
1985,Carex muricata muricata,NA,NA,NA,NA,NA,NA,152546762
1986,Carex muskingumensis,2726538,SPECIES,ACCEPTED,Plantae,2726538: Carex muskingumensis Schwein.,196,152546764
1987,Carex plantaginea,2149847,NA,NA,NA,NA,367,213213178
1988,Carex scoparia,2726539,SPECIES,ACCEPTED,Plantae,2726539: Carex scoparia Schkuhr ex Willd.,196,152546765
1989,Carex secalina,2727875,SPECIES,ACCEPTED,Plantae,2727875: Carex secalina Willd. ex Wahlenb.,196,152546766
1990,Carex vulpinoidea,2728060,SPECIES,ACCEPTED,Plantae,2728060: Carex vulpinoidea Michx.,196,152546767
1991,Cariblatta lutea,1998599,SPECIES,ACCEPTED,Animalia,NA,216,213214395
1992,Carpobrotus edulis,3084842,SPECIES,ACCEPTED,Plantae,3084842: Carpobrotus edulis (L.) N.E.Br.,220,152546026
1993,Carpodacus roseus,2494514,SPECIES,ACCEPTED,Animalia,"2494514: Carpodacus roseus (Pallas, 1776)",212,159747213
1994,Carpodacus sibiricus,7690055,SPECIES,ACCEPTED,Animalia,"7690055: Carpodacus sibiricus (Pallas, 1773)",212,159747211
1995,Carpophilus obsoletus,2927296,NA,NA,NA,NA,220,152544541
1996,Carrichtera annua,2157278,NA,NA,NA,NA,367,152545372
1997,Carthamus lanatus,3138230,SPECIES,ACCEPTED,Plantae,3138230: Carthamus lanatus L.,220,152543613
1998,Carthamus tinctorius,3138327,SPECIES,ACCEPTED,Plantae,3138327: Carthamus tinctorius L.,220,152543912
1999,Caryopteris incana,7308640,SPECIES,ACCEPTED,Plantae,7308640: Caryopteris incana (Thunb. ex Houtt.) Miq.,220,152545702
2000,Caryopteris incana,3125765,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2001,Caryopteris incana,7267492,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2002,Caryopteris incana,2444141,SPECIES,ACCEPTED,Plantae,NA,11592253,152545702
2003,Caryopteris incana,3757050,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2004,Caryopteris incana,4219118,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2005,Caryopteris incana,7332517,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2006,Caryopteris incana,7415922,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2007,Caryopteris incana,4925890,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2008,Caryopteris incana,6076279,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2009,Caryopteris incana,6432925,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2010,Caryopteris incana,7308335,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2011,Caryopteris incana,3023671,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2012,Caryopteris incana,6313049,SPECIES,ACCEPTED,Plantae,NA,196,152545702
2013,Caryopteris incana,6409536,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2014,Caryopteris incana,7421129,SPECIES,ACCEPTED,Plantae,NA,196,152545702
2015,Caryopteris incana,7222255,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2016,Caryopteris incana,7224069,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2017,Caryopteris incana,7266343,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2018,Caryopteris incana,7222196,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2019,Caryopteris incana,8991514,SPECIES,ACCEPTED,Plantae,NA,212,152545702
2020,Caryopteris incana,3065244,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2021,Caryopteris incana,5365494,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2022,Caryopteris incana,9405036,SPECIES,ACCEPTED,Plantae,NA,212,152545702
2023,Caryopteris incana,8782549,SPECIES,ACCEPTED,Plantae,NA,11592253,152545702
2024,Caryopteris incana,6157050,SPECIES,ACCEPTED,Plantae,NA,11418114,152545702
2025,Caryopteris incana,10755213,SPECIES,ACCEPTED,Plantae,NA,196,152545702
2026,Caryopteris incana,7409013,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2027,Caryopteris incana,6157026,SPECIES,ACCEPTED,Plantae,NA,11418114,152545702
2028,Caryopteris incana,4090836,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2029,Caryopteris incana,5659657,SPECIES,ACCEPTED,Plantae,NA,220,152545702
2030,Caryopteris incana,2284443,NA,NA,NA,NA,11133537,152545702
2031,Caryopteris incana x mongholica,NA,NA,NA,NA,NA,NA,213215451
2032,Castanea sativa,5333294,SPECIES,ACCEPTED,Plantae,5333294: Castanea sativa Mill. | 5333296: Castanea vulgaris Lam.,220,152546167
2033,Castor canadensis,2439838,SPECIES,ACCEPTED,Animalia,"2439838: Castor canadensis Kuhl, 1820",359,152543277
2034,Catalpa bignonioides,3172615,SPECIES,ACCEPTED,Plantae,3172615: Catalpa bignonioides Walter,220,152545591
2035,Catalpa erubescens,4926977,SPECIES,ACCEPTED,Plantae,NA,220,152545590
2036,Catalpa ovata,3172613,SPECIES,ACCEPTED,Plantae,3172613: Catalpa ovata G.Don,220,152545592
2037,Catananche caerulea,3134867,SPECIES,ACCEPTED,Plantae,3134867: Catananche caerulea L.,220,152543993
2038,Caucalis platycarpos,3034523,SPECIES,ACCEPTED,Plantae,3034523: Caucalis platycarpos L.,220,NA
2039,Cavia porcellus,5219702,SPECIES,ACCEPTED,Animalia,NA,359,213212262
2040,Caylusea abyssinica,3916499,SPECIES,ACCEPTED,Plantae,3916499: Caylusea abyssinica (Fresen.) Fisch. & C.A.Mey.,220,152545469
2041,Ceanothus delilianus,3875113,SPECIES,DOUBTFUL,Plantae,NA,220,152544759
2042,Cedrus atlantica,5284702,SPECIES,ACCEPTED,Plantae,NA,194,213213321
2043,Cedrus deodara,5284698,SPECIES,ACCEPTED,Plantae,NA,194,213213323
2044,Celastrus orbiculatus,3169169,SPECIES,ACCEPTED,Plantae,3169169: Celastrus orbiculatus Thunb.,220,182133792
2045,Celosia cristata,3085196,SPECIES,ACCEPTED,Plantae,3085196: Celosia cristata L.,220,182135058
2046,Celtis australis,2984492,SPECIES,ACCEPTED,Plantae,NA,220,213215654
2047,Cenchrus alopecuroides,5671747,SPECIES,ACCEPTED,Plantae,2706156: Pennisetum alopecuroides (L.) Spreng. | 5671589: Cenchrus purpurascens Thunb. | 5671747: Cenchrus alopecuroides (L.) Thunb.,196,152546817
2048,Cenchrus echinatus,5289739,SPECIES,ACCEPTED,Plantae,5289739: Cenchrus echinatus L.,196,152546819
2049,Cenchrus flaccidus,5828216,SPECIES,ACCEPTED,Plantae,2706137: Pennisetum flaccidum Griseb. | 5828216: Cenchrus flaccidus (Griseb.) Morrone,196,152546816
2050,Cenchrus longisetus,5290192,SPECIES,ACCEPTED,Plantae,NA,196,213212860
2051,Cenchrus longispinus,5289731,SPECIES,ACCEPTED,Plantae,5289731: Cenchrus longispinus (Hack.) Fernald,196,152546818
2052,Cenchrus petiolaris,6068804,SPECIES,ACCEPTED,Plantae,NA,196,213212858
2053,Cenchrus spinifex,6157026,NA,NA,NA,NA,11418114,213212856
2054,Centaurea adami,4207403,SPECIES,ACCEPTED,Plantae,NA,220,213215181
2055,Centaurea aspera,3128166,SPECIES,ACCEPTED,Plantae,3128166: Centaurea aspera L.,220,152543973
2056,Centaurea benedicta,3127691,SPECIES,ACCEPTED,Plantae,3127691: Centaurea benedicta (L.) L.,220,152543979
2057,Centaurea calocephala,3128279,SPECIES,ACCEPTED,Plantae,NA,220,152543963
2058,Centaurea depressa,3089549,SPECIES,ACCEPTED,Plantae,NA,220,213215182
2059,Centaurea diffusa,3128962,SPECIES,ACCEPTED,Plantae,3128962: Centaurea diffusa Lam.,220,152543966
2060,Centaurea diluta,3129010,SPECIES,ACCEPTED,Plantae,3129010: Centaurea diluta Aiton | 4207003: Centaurea algeriensis Durand & Coss.,220,152543961
