gbifID,year,individualCount,lifeStage,eventID,locationID,NISCODE,gemeente,provincie,verbatimLocality,locality,n_fuiken,gewest
3492,2013,1758,larvae,16-05-2013_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,5,flanders
3493,2014,0,adult,16-05-2014_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,4,flanders
3494,2014,1,juvenile,16-05-2014_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,4,flanders
3495,2014,596,larvae,16-05-2014_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,4,flanders
3496,2014,0,adult,16-05-2014_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,2,flanders
3497,2014,0,juvenile,16-05-2014_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,2,flanders
3498,2014,453,larvae,16-05-2014_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,2,flanders
3499,2014,0,adult,16-05-2014_kasterlee 7,d47894eb-3a0b-4dc1-8804-627d397aa280,13017,Kasterlee,Antwerpen,NA,NA,4,flanders
3500,2014,0,juvenile,16-05-2014_kasterlee 7,d47894eb-3a0b-4dc1-8804-627d397aa280,13017,Kasterlee,Antwerpen,NA,NA,4,flanders
3501,2014,22,larvae,16-05-2014_kasterlee 7,d47894eb-3a0b-4dc1-8804-627d397aa280,13017,Kasterlee,Antwerpen,NA,NA,4,flanders
3502,2018,0,adult,16-05-2018_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,1,flanders
3503,2018,0,juvenile,16-05-2018_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,1,flanders
3504,2018,465,larvae,16-05-2018_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,1,flanders
3505,2018,0,adult,16-05-2018_arendonk 3,60e6e43e-6855-4917-a336-9ac46d087fad,13001,Arendonk,Antwerpen,NA,NA,1,flanders
3506,2018,0,juvenile,16-05-2018_arendonk 3,60e6e43e-6855-4917-a336-9ac46d087fad,13001,Arendonk,Antwerpen,NA,NA,1,flanders
3507,2018,208,larvae,16-05-2018_arendonk 3,60e6e43e-6855-4917-a336-9ac46d087fad,13001,Arendonk,Antwerpen,NA,NA,1,flanders
3508,2020,2,adult,16-05-2020_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,5,flanders
3509,2020,2,juvenile,16-05-2020_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,5,flanders
3510,2020,237,larvae,16-05-2020_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,5,flanders
3511,2020,1,adult,16-05-2020_griesbroek 7,80f08260-00f4-4989-8299-eee838d085b4,13003,Balen,Antwerpen,griesbroek 7,griesbroek 7,3,flanders
3512,2020,0,juvenile,16-05-2020_griesbroek 7,80f08260-00f4-4989-8299-eee838d085b4,13003,Balen,Antwerpen,griesbroek 7,griesbroek 7,3,flanders
3513,2020,52,larvae,16-05-2020_griesbroek 7,80f08260-00f4-4989-8299-eee838d085b4,13003,Balen,Antwerpen,griesbroek 7,griesbroek 7,3,flanders
3514,2022,4,adult,16-05-2022_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,20,flanders
3515,2022,2,juvenile,16-05-2022_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,20,flanders
3516,2022,1191,larvae,16-05-2022_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,20,flanders
3517,2023,5,adult,16-05-2023_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,4,flanders
3518,2023,7,juvenile,16-05-2023_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,4,flanders
3519,2023,238,larvae,16-05-2023_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,4,flanders
3520,2023,0,adult,16-05-2023_scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,scheps 20,scheps 20,2,flanders
3521,2023,1,juvenile,16-05-2023_scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,scheps 20,scheps 20,2,flanders
3522,2023,257,larvae,16-05-2023_scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,scheps 20,scheps 20,2,flanders
3523,2024,6,adult,16-05-2024_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,19,flanders
3524,2024,0,juvenile,16-05-2024_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,19,flanders
3525,2024,8,larvae,16-05-2024_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,19,flanders
3526,2024,0,adult,16-05-2024_scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,scheps 20,scheps 20,16,flanders
3527,2024,0,juvenile,16-05-2024_scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,scheps 20,scheps 20,16,flanders
3528,2024,1,larvae,16-05-2024_scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,scheps 20,scheps 20,16,flanders
3529,2024,3,adult,16-05-2024_scheps 35,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,13021,Meerhout,Antwerpen,scheps 35,scheps 35,11,flanders
3530,2024,0,juvenile,16-05-2024_scheps 35,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,13021,Meerhout,Antwerpen,scheps 35,scheps 35,11,flanders
3531,2024,569,larvae,16-05-2024_scheps 35,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,13021,Meerhout,Antwerpen,scheps 35,scheps 35,11,flanders
3532,2024,0,adult,16-05-2024_scheps 7,009d325e-8c76-4049-bc69-31f6163e254e,13003,Balen,Antwerpen,scheps 7,scheps 7,5,flanders
3533,2024,0,juvenile,16-05-2024_scheps 7,009d325e-8c76-4049-bc69-31f6163e254e,13003,Balen,Antwerpen,scheps 7,scheps 7,5,flanders
3534,2024,3,larvae,16-05-2024_scheps 7,009d325e-8c76-4049-bc69-31f6163e254e,13003,Balen,Antwerpen,scheps 7,scheps 7,5,flanders
3535,2025,6,adult,16-05-2025_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,13,flanders
3536,2025,0,juvenile,16-05-2025_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,13,flanders
3537,2025,41,larvae,16-05-2025_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,13,flanders
3538,2025,0,adult,16-05-2025_scheps 34,1095ed65-0f2b-45bf-8cc7-47537a7b1f00,13003,Balen,Antwerpen,scheps 34,scheps 34,5,flanders
3539,2025,0,juvenile,16-05-2025_scheps 34,1095ed65-0f2b-45bf-8cc7-47537a7b1f00,13003,Balen,Antwerpen,scheps 34,scheps 34,5,flanders
3540,2025,0,larvae,16-05-2025_scheps 34,1095ed65-0f2b-45bf-8cc7-47537a7b1f00,13003,Balen,Antwerpen,scheps 34,scheps 34,5,flanders
3541,2025,0,adult,16-05-2025_scheps 35,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,13021,Meerhout,Antwerpen,scheps 35,scheps 35,9,flanders
3542,2025,0,juvenile,16-05-2025_scheps 35,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,13021,Meerhout,Antwerpen,scheps 35,scheps 35,9,flanders
3543,2025,641,larvae,16-05-2025_scheps 35,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,13021,Meerhout,Antwerpen,scheps 35,scheps 35,9,flanders
3544,2025,0,adult,16-05-2025_scheps 7,009d325e-8c76-4049-bc69-31f6163e254e,13003,Balen,Antwerpen,scheps 7,scheps 7,13,flanders
3545,2025,0,juvenile,16-05-2025_scheps 7,009d325e-8c76-4049-bc69-31f6163e254e,13003,Balen,Antwerpen,scheps 7,scheps 7,13,flanders
3546,2025,0,larvae,16-05-2025_scheps 7,009d325e-8c76-4049-bc69-31f6163e254e,13003,Balen,Antwerpen,scheps 7,scheps 7,13,flanders
3547,2011,0,adult,16-06-2011_bospoel,bf074168-c09d-40a9-b321-59ce253aa461,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
3548,2011,0,juvenile,16-06-2011_bospoel,bf074168-c09d-40a9-b321-59ce253aa461,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
3549,2011,12,larvae,16-06-2011_bospoel,bf074168-c09d-40a9-b321-59ce253aa461,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
3550,2015,1,adult,16-06-2015_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,4,flanders
3551,2015,0,juvenile,16-06-2015_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,4,flanders
3552,2015,363,larvae,16-06-2015_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,4,flanders
3553,2020,0,adult,16-06-2020_kasterlee 1,63d295be-59bb-4c60-8106-fe667dd5dc7e,13017,Kasterlee,Antwerpen,kasterlee 1,kasterlee 1,1,flanders
3554,2020,0,juvenile,16-06-2020_kasterlee 1,63d295be-59bb-4c60-8106-fe667dd5dc7e,13017,Kasterlee,Antwerpen,kasterlee 1,kasterlee 1,1,flanders
3555,2020,0,larvae,16-06-2020_kasterlee 1,63d295be-59bb-4c60-8106-fe667dd5dc7e,13017,Kasterlee,Antwerpen,kasterlee 1,kasterlee 1,1,flanders
3556,2020,0,adult,16-06-2020_kasterlee 12,a1afa4c1-fb1a-4717-909f-9fed2eefb9fa,13017,Kasterlee,Antwerpen,kasterlee 12,kasterlee 12,1,flanders
3557,2020,0,juvenile,16-06-2020_kasterlee 12,a1afa4c1-fb1a-4717-909f-9fed2eefb9fa,13017,Kasterlee,Antwerpen,kasterlee 12,kasterlee 12,1,flanders
3558,2020,0,larvae,16-06-2020_kasterlee 12,a1afa4c1-fb1a-4717-909f-9fed2eefb9fa,13017,Kasterlee,Antwerpen,kasterlee 12,kasterlee 12,1,flanders
3559,2020,0,adult,16-06-2020_kasterlee 13,db13750e-281b-4b47-80e5-e4036050d1c1,13017,Kasterlee,Antwerpen,kasterlee 13,kasterlee 13,2,flanders
3560,2020,0,juvenile,16-06-2020_kasterlee 13,db13750e-281b-4b47-80e5-e4036050d1c1,13017,Kasterlee,Antwerpen,kasterlee 13,kasterlee 13,2,flanders
3561,2020,0,larvae,16-06-2020_kasterlee 13,db13750e-281b-4b47-80e5-e4036050d1c1,13017,Kasterlee,Antwerpen,kasterlee 13,kasterlee 13,2,flanders
3562,2020,0,adult,16-06-2020_kasterlee 2,902992af-4522-4053-8807-fb181584bdc4,13017,Kasterlee,Antwerpen,kasterlee 2,kasterlee 2,2,flanders
3563,2020,0,juvenile,16-06-2020_kasterlee 2,902992af-4522-4053-8807-fb181584bdc4,13017,Kasterlee,Antwerpen,kasterlee 2,kasterlee 2,2,flanders
3564,2020,0,larvae,16-06-2020_kasterlee 2,902992af-4522-4053-8807-fb181584bdc4,13017,Kasterlee,Antwerpen,kasterlee 2,kasterlee 2,2,flanders
3565,2020,0,adult,16-06-2020_kasterlee 3,fa5d281f-6266-4d4b-b6a7-cd44132e9b99,13017,Kasterlee,Antwerpen,kasterlee 3,kasterlee 3,2,flanders
3566,2020,0,juvenile,16-06-2020_kasterlee 3,fa5d281f-6266-4d4b-b6a7-cd44132e9b99,13017,Kasterlee,Antwerpen,kasterlee 3,kasterlee 3,2,flanders
3567,2020,0,larvae,16-06-2020_kasterlee 3,fa5d281f-6266-4d4b-b6a7-cd44132e9b99,13017,Kasterlee,Antwerpen,kasterlee 3,kasterlee 3,2,flanders
3568,2020,0,adult,16-06-2020_kasterlee 7,d47894eb-3a0b-4dc1-8804-627d397aa280,13017,Kasterlee,Antwerpen,kasterlee 7,kasterlee 7,1,flanders
3569,2020,0,juvenile,16-06-2020_kasterlee 7,d47894eb-3a0b-4dc1-8804-627d397aa280,13017,Kasterlee,Antwerpen,kasterlee 7,kasterlee 7,1,flanders
3570,2020,0,larvae,16-06-2020_kasterlee 7,d47894eb-3a0b-4dc1-8804-627d397aa280,13017,Kasterlee,Antwerpen,kasterlee 7,kasterlee 7,1,flanders
3571,2021,0,adult,16-06-2021_laakdal 13,f604d01b-df5a-4f99-97ba-5083868d2535,13053,Laakdal,Antwerpen,laakdal 13,laakdal 13,10,flanders
3572,2021,1,juvenile,16-06-2021_laakdal 13,f604d01b-df5a-4f99-97ba-5083868d2535,13053,Laakdal,Antwerpen,laakdal 13,laakdal 13,10,flanders
3573,2021,0,larvae,16-06-2021_laakdal 13,f604d01b-df5a-4f99-97ba-5083868d2535,13053,Laakdal,Antwerpen,laakdal 13,laakdal 13,10,flanders
3574,2021,1,adult,16-06-2021_laakdal 42,CFE5F760-038E-4AFA-A19C-F41167BA5C06,13053,Laakdal,Antwerpen,laakdal 42,laakdal 42,12,flanders
3575,2021,3,juvenile,16-06-2021_laakdal 42,CFE5F760-038E-4AFA-A19C-F41167BA5C06,13053,Laakdal,Antwerpen,laakdal 42,laakdal 42,12,flanders
3576,2021,1068,larvae,16-06-2021_laakdal 42,CFE5F760-038E-4AFA-A19C-F41167BA5C06,13053,Laakdal,Antwerpen,laakdal 42,laakdal 42,12,flanders
3577,2021,0,adult,16-06-2021_lokkerse dammen,47F86C95-BCD2-42C6-881B-EF162EE55CC4,13001,Arendonk,Antwerpen,lokkerse dammen,lokkerse dammen,3,flanders
3578,2021,0,juvenile,16-06-2021_lokkerse dammen,47F86C95-BCD2-42C6-881B-EF162EE55CC4,13001,Arendonk,Antwerpen,lokkerse dammen,lokkerse dammen,3,flanders
3579,2021,0,larvae,16-06-2021_lokkerse dammen,47F86C95-BCD2-42C6-881B-EF162EE55CC4,13001,Arendonk,Antwerpen,lokkerse dammen,lokkerse dammen,3,flanders
3580,2021,0,adult,16-06-2021_nijlen l9,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,12021,Lier,Antwerpen,nijlen l9,nijlen l9,8,flanders
3581,2021,0,juvenile,16-06-2021_nijlen l9,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,12021,Lier,Antwerpen,nijlen l9,nijlen l9,8,flanders
3582,2021,0,larvae,16-06-2021_nijlen l9,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,12021,Lier,Antwerpen,nijlen l9,nijlen l9,8,flanders
3583,2022,0,adult,16-06-2022_ham 1,E7E0783B-191D-4BDA-B435-D49C9AE5E857,71069,Ham,Limburg,ham 1,ham 1,6,flanders
3584,2022,0,juvenile,16-06-2022_ham 1,E7E0783B-191D-4BDA-B435-D49C9AE5E857,71069,Ham,Limburg,ham 1,ham 1,6,flanders
3585,2022,0,larvae,16-06-2022_ham 1,E7E0783B-191D-4BDA-B435-D49C9AE5E857,71069,Ham,Limburg,ham 1,ham 1,6,flanders
3586,2022,1,adult,16-06-2022_laakdal 29,b5425787-f7c9-4bae-b5fd-80efc0b529d4,13053,Laakdal,Antwerpen,laakdal 29,laakdal 29,2,flanders
3587,2022,0,juvenile,16-06-2022_laakdal 29,b5425787-f7c9-4bae-b5fd-80efc0b529d4,13053,Laakdal,Antwerpen,laakdal 29,laakdal 29,2,flanders
3588,2022,0,larvae,16-06-2022_laakdal 29,b5425787-f7c9-4bae-b5fd-80efc0b529d4,13053,Laakdal,Antwerpen,laakdal 29,laakdal 29,2,flanders
3589,2022,1,adult,16-06-2022_laakdal 30c,e8165c62-451a-4d96-882f-468098023cc4,13053,Laakdal,Antwerpen,laakdal 30c,laakdal 30c,5,flanders
3590,2022,1,juvenile,16-06-2022_laakdal 30c,e8165c62-451a-4d96-882f-468098023cc4,13053,Laakdal,Antwerpen,laakdal 30c,laakdal 30c,5,flanders
3591,2022,70,larvae,16-06-2022_laakdal 30c,e8165c62-451a-4d96-882f-468098023cc4,13053,Laakdal,Antwerpen,laakdal 30c,laakdal 30c,5,flanders
3592,2022,2,adult,16-06-2022_laakdal 39,E9E4CE1C-43A6-4817-96EB-873765AA5598,13053,Laakdal,Antwerpen,laakdal 39,laakdal 39,13,flanders
3593,2022,0,juvenile,16-06-2022_laakdal 39,E9E4CE1C-43A6-4817-96EB-873765AA5598,13053,Laakdal,Antwerpen,laakdal 39,laakdal 39,13,flanders
3594,2022,24,larvae,16-06-2022_laakdal 39,E9E4CE1C-43A6-4817-96EB-873765AA5598,13053,Laakdal,Antwerpen,laakdal 39,laakdal 39,13,flanders
3595,2022,0,adult,16-06-2022_laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,laakdal 41,laakdal 41,18,flanders
3596,2022,7,juvenile,16-06-2022_laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,laakdal 41,laakdal 41,18,flanders
3597,2022,507,larvae,16-06-2022_laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,laakdal 41,laakdal 41,18,flanders
3598,2022,0,adult,16-06-2022_laakdal 43,80212004-2568-4EFB-B97B-75F8EC16F9C1,13053,Laakdal,Antwerpen,laakdal 43,laakdal 43,10,flanders
3599,2022,0,juvenile,16-06-2022_laakdal 43,80212004-2568-4EFB-B97B-75F8EC16F9C1,13053,Laakdal,Antwerpen,laakdal 43,laakdal 43,10,flanders
3600,2022,160,larvae,16-06-2022_laakdal 43,80212004-2568-4EFB-B97B-75F8EC16F9C1,13053,Laakdal,Antwerpen,laakdal 43,laakdal 43,10,flanders
3601,2023,0,adult,16-06-2023_laakdal 30b,92777d67-9553-48cc-b78e-2f8325715769,13053,Laakdal,Antwerpen,laakdal 30b,laakdal 30b,2,flanders
3602,2023,0,juvenile,16-06-2023_laakdal 30b,92777d67-9553-48cc-b78e-2f8325715769,13053,Laakdal,Antwerpen,laakdal 30b,laakdal 30b,2,flanders
3603,2023,0,larvae,16-06-2023_laakdal 30b,92777d67-9553-48cc-b78e-2f8325715769,13053,Laakdal,Antwerpen,laakdal 30b,laakdal 30b,2,flanders
3604,2023,0,adult,16-06-2023_laakdal 30c,e8165c62-451a-4d96-882f-468098023cc4,13053,Laakdal,Antwerpen,laakdal 30c,laakdal 30c,4,flanders
3605,2023,0,juvenile,16-06-2023_laakdal 30c,e8165c62-451a-4d96-882f-468098023cc4,13053,Laakdal,Antwerpen,laakdal 30c,laakdal 30c,4,flanders
3606,2023,30,larvae,16-06-2023_laakdal 30c,e8165c62-451a-4d96-882f-468098023cc4,13053,Laakdal,Antwerpen,laakdal 30c,laakdal 30c,4,flanders
3607,2023,2,adult,16-06-2023_laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,laakdal 41,laakdal 41,20,flanders
3608,2023,1,juvenile,16-06-2023_laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,laakdal 41,laakdal 41,20,flanders
3609,2023,1226,larvae,16-06-2023_laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,laakdal 41,laakdal 41,20,flanders
3610,2023,0,adult,16-06-2023_laakdal 43,80212004-2568-4EFB-B97B-75F8EC16F9C1,13053,Laakdal,Antwerpen,laakdal 43,laakdal 43,20,flanders
3611,2023,0,juvenile,16-06-2023_laakdal 43,80212004-2568-4EFB-B97B-75F8EC16F9C1,13053,Laakdal,Antwerpen,laakdal 43,laakdal 43,20,flanders
3612,2023,15,larvae,16-06-2023_laakdal 43,80212004-2568-4EFB-B97B-75F8EC16F9C1,13053,Laakdal,Antwerpen,laakdal 43,laakdal 43,20,flanders
3613,2010,0,adult,16-07-2010_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
3614,2010,11,juvenile,16-07-2010_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
3615,2010,813,larvae,16-07-2010_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
3616,2013,2,adult,16-07-2013_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,5,flanders
3617,2013,0,juvenile,16-07-2013_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,5,flanders
3618,2013,491,larvae,16-07-2013_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,5,flanders
3619,2014,0,adult,16-07-2014_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
3620,2014,0,juvenile,16-07-2014_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
3621,2014,50,larvae,16-07-2014_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
3622,2015,1,adult,16-07-2015_kasterlee 3,fa5d281f-6266-4d4b-b6a7-cd44132e9b99,13017,Kasterlee,Antwerpen,NA,NA,1,flanders
3623,2015,0,juvenile,16-07-2015_kasterlee 3,fa5d281f-6266-4d4b-b6a7-cd44132e9b99,13017,Kasterlee,Antwerpen,NA,NA,1,flanders
3624,2015,1,larvae,16-07-2015_kasterlee 3,fa5d281f-6266-4d4b-b6a7-cd44132e9b99,13017,Kasterlee,Antwerpen,NA,NA,1,flanders
3625,2020,0,adult,16-07-2020_laakdal 2,4b68612a-d69c-485b-b2ec-630445ffcc76,13053,Laakdal,Antwerpen,laakdal 2,laakdal 2,4,flanders
3626,2020,2,juvenile,16-07-2020_laakdal 2,4b68612a-d69c-485b-b2ec-630445ffcc76,13053,Laakdal,Antwerpen,laakdal 2,laakdal 2,4,flanders
3627,2020,0,larvae,16-07-2020_laakdal 2,4b68612a-d69c-485b-b2ec-630445ffcc76,13053,Laakdal,Antwerpen,laakdal 2,laakdal 2,4,flanders
3628,2020,0,adult,16-07-2020_laakdal 31,b72872c7-abb2-4f88-b271-0e0fb21576ff,13053,Laakdal,Antwerpen,laakdal 31,laakdal 31,2,flanders
3629,2020,0,juvenile,16-07-2020_laakdal 31,b72872c7-abb2-4f88-b271-0e0fb21576ff,13053,Laakdal,Antwerpen,laakdal 31,laakdal 31,2,flanders
3630,2020,0,larvae,16-07-2020_laakdal 31,b72872c7-abb2-4f88-b271-0e0fb21576ff,13053,Laakdal,Antwerpen,laakdal 31,laakdal 31,2,flanders
3631,2020,0,adult,16-07-2020_laakdal 6,e02a0538-0a5c-4bf6-9af8-8bea79186857,13053,Laakdal,Antwerpen,laakdal 6,laakdal 6,1,flanders
3632,2020,3,juvenile,16-07-2020_laakdal 6,e02a0538-0a5c-4bf6-9af8-8bea79186857,13053,Laakdal,Antwerpen,laakdal 6,laakdal 6,1,flanders
3633,2020,0,larvae,16-07-2020_laakdal 6,e02a0538-0a5c-4bf6-9af8-8bea79186857,13053,Laakdal,Antwerpen,laakdal 6,laakdal 6,1,flanders
3634,2020,0,adult,16-07-2020_laakdal 8,09ca8425-c95b-4917-b164-156dd49df60c,13053,Laakdal,Antwerpen,laakdal 8,laakdal 8,2,flanders
3635,2020,0,juvenile,16-07-2020_laakdal 8,09ca8425-c95b-4917-b164-156dd49df60c,13053,Laakdal,Antwerpen,laakdal 8,laakdal 8,2,flanders
3636,2020,0,larvae,16-07-2020_laakdal 8,09ca8425-c95b-4917-b164-156dd49df60c,13053,Laakdal,Antwerpen,laakdal 8,laakdal 8,2,flanders
3637,2021,0,adult,16-07-2021_laakdal 22b,59cb87e2-b337-409b-8925-d628f9e3b294,13053,Laakdal,Antwerpen,laakdal 22b,laakdal 22b,4,flanders
3638,2021,0,juvenile,16-07-2021_laakdal 22b,59cb87e2-b337-409b-8925-d628f9e3b294,13053,Laakdal,Antwerpen,laakdal 22b,laakdal 22b,4,flanders
3639,2021,0,larvae,16-07-2021_laakdal 22b,59cb87e2-b337-409b-8925-d628f9e3b294,13053,Laakdal,Antwerpen,laakdal 22b,laakdal 22b,4,flanders
3640,2021,0,adult,16-07-2021_laakdal 39,E9E4CE1C-43A6-4817-96EB-873765AA5598,13053,Laakdal,Antwerpen,laakdal 39,laakdal 39,4,flanders
3641,2021,2,juvenile,16-07-2021_laakdal 39,E9E4CE1C-43A6-4817-96EB-873765AA5598,13053,Laakdal,Antwerpen,laakdal 39,laakdal 39,4,flanders
3642,2021,0,larvae,16-07-2021_laakdal 39,E9E4CE1C-43A6-4817-96EB-873765AA5598,13053,Laakdal,Antwerpen,laakdal 39,laakdal 39,4,flanders
3643,2021,0,adult,16-07-2021_molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,molse nete 25,molse nete 25,10,flanders
3644,2021,9,juvenile,16-07-2021_molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,molse nete 25,molse nete 25,10,flanders
3645,2021,387,larvae,16-07-2021_molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,molse nete 25,molse nete 25,10,flanders
3646,2021,0,adult,16-07-2021_nijlen g2,a484323f-4a55-4cf1-affb-6b5870f769db,12021,Lier,Antwerpen,nijlen g2,nijlen g2,6,flanders
3647,2021,0,juvenile,16-07-2021_nijlen g2,a484323f-4a55-4cf1-affb-6b5870f769db,12021,Lier,Antwerpen,nijlen g2,nijlen g2,6,flanders
3648,2021,0,larvae,16-07-2021_nijlen g2,a484323f-4a55-4cf1-affb-6b5870f769db,12021,Lier,Antwerpen,nijlen g2,nijlen g2,6,flanders
3649,2021,0,adult,16-07-2021_scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,scheps 20,scheps 20,5,flanders
3650,2021,0,juvenile,16-07-2021_scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,scheps 20,scheps 20,5,flanders
3651,2021,265,larvae,16-07-2021_scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,scheps 20,scheps 20,5,flanders
